schemaVersion,recordType,source.name,source.url,collectedAt,content.entityName,content.data.employeeCount,content.data.website,content.data.batch,content.data.status,content.data.oneLiner,content.data.tags,content.data.location,content.entityNameRaw
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/staffbar,2026-08-27T12:14:31Z,Superwall,25,https://superwall.com,Summer 2021,Active,Subscription infrastructure & paywall experimentation for mobile apps,Developer Tools; Payments; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mindstate-design-labs,2026-08-27T12:14:31Z,Mindstate Design Labs,7,http://mindstate.design,Summer 2021,Active,Programmable biology company for psychoactive effect design,Artificial Intelligence; Hard Tech; Neurotechnology; Biotech; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/serif-health,2026-08-27T12:14:31Z,Serif Health,20,https://www.serifhealth.com,Winter 2022,Active,Healthcare Price Transparency APIs and Data Products,Artificial Intelligence; Health Tech; Analytics; Healthcare; API,"Los Angeles, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/deskimo,2026-08-27T12:14:31Z,Deskimo,12,http://www.deskimo.com,Summer 2021,Active,"Workspaces on demand, paid by the minute.",Marketplace; SaaS; Proptech,"Singapore, Singapore; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/abstra,2026-08-27T12:14:31Z,Abstra,18,https://abstra.io,Summer 2021,Active,Automate finance operations with Python and AI,Artificial Intelligence; SaaS; Finance; B2B; Automation,"São Paulo, SP, Brazil; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/carbonfact,2026-08-27T12:14:31Z,Carbonfact,22,http://www.carbonfact.com,Summer 2021,Active,Decarbonizing the fashion industry,SaaS; Sustainable Fashion; Climate,"Paris, Île-de-France, France",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/varos,2026-08-27T12:14:31Z,Varos,9,http://varos.com,Summer 2021,Active,AI Business Analysts to gather requirements and optimize processes,SaaS; B2B; Analytics,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/concord-materials,2026-08-27T12:14:31Z,Concord Materials,7,https://concordmaterials.com,Summer 2021,Active,Automating procurement and finance for construction companies,Fintech; Machine Learning; Marketplace; Insurance; Enterprise,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/jestor,2026-08-27T12:14:31Z,Jestor,12,https://jestor.com,Summer 2021,Active,Saving OPS from SLOPS. Jestor builds internal systems that last.,B2B; Productivity; Operations; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/potion,2026-08-27T12:14:31Z,Potion,7,https://www.potion.ai,Summer 2021,Active,AI for product formulation,Generative AI; Hard Tech; B2B; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rootly,2026-08-27T12:14:31Z,Rootly,75,https://rootly.com,Summer 2021,Active,AI-native on-call and incident response carefully crafted to help…,AIOps; Developer Tools; SaaS; B2B; Security,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/replo,2026-08-27T12:14:31Z,Replo,20,https://replo.app/,Summer 2021,Active,Sell anything,Artificial Intelligence; Developer Tools; Marketing; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/firstquadrant,2026-08-27T12:14:31Z,FirstQuadrant,2,https://firstquadrant.ai,Summer 2021,Inactive,Sales AI that helps revenue teams move faster and close more deals.,Artificial Intelligence; SaaS; Sales; Sales Enablement; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/buzzle,2026-08-27T12:14:31Z,Buzzle,3,https://buzzle.ai,Summer 2021,Inactive,Automatic voice-of-customer trends & metrics from sales conversations.,AI-Enhanced Learning; SaaS; B2B,"Philadelphia, PA, USA; New York, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/kalam-labs,2026-08-27T12:14:31Z,Kalam Labs,10,http://www.kalamlabs.in,Summer 2021,Active,Near Space Flying Machines,Drones; Aerospace; AI,India,
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/affogato-ai,2026-08-27T12:14:31Z,Affogato AI,15,https://affogato.ai,Summer 2021,Active,"Affogato AI — Your Agent for instant TikToks, Reels, and ads.",Artificial Intelligence; Generative AI; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mailmodo,2026-08-27T12:14:31Z,Mailmodo,70,https://www.mailmodo.com/,Summer 2021,Acquired,No-code email marketing platform to send forms & widgets within emails,SaaS,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/coulomb-ai,2026-08-27T12:14:31Z,Coulomb AI,10,https://coulomb.ai/,Summer 2021,Active,Battery Observability Platform for Electric Vehicles,Climate; Electric Vehicles; AI,"Bengaluru, KA, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/odwen,2026-08-27T12:14:31Z,ODWEN,21,https://www.odwen.co.in,Summer 2021,Active,AirBnB for Small Warehouses,Marketplace; Warehouse Management Tech; B2B,"Delhi, DL, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/confido,2026-08-27T12:14:31Z,Confido,65,https://www.confidotech.com,Summer 2021,Active,AI-enabled financial automation and intelligence for CPG Brands,Fintech; SaaS; B2B; Analytics; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/instalab,2026-08-27T12:14:31Z,Instalab,,https://www.instalab.com/,Winter 2022,Active,Proactive Testing and Treatments,Consumer Health Services; Health Tech; Telemedicine; Health & Wellness; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/instacrops,2026-08-27T12:14:31Z,Instacrops,34,https://www.instacrops.com,Summer 2021,Active,Helping farmers maximize crop yield,Sustainability; Agriculture,"Santiago, Santiago Metropolitan Region, Chile",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/zaz-os,2026-08-27T12:14:31Z,Zaz OS,9,https://www.zazos.com/,Summer 2021,Active,Lovable for internal products,Artificial Intelligence; Developer Tools; SaaS; HR Tech; AI Assistant,"São José dos Campos, SP, Brazil",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/parallel-bio,2026-08-27T12:14:31Z,Parallel Bio,20,http://parallel.bio,Summer 2021,Active,Using the immune system to cure disease,AI-powered Drug Discovery; Biotech,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bluumbio,2026-08-27T12:14:31Z,BLUUMBIO,4,http://www.bluumbio.com,Summer 2021,Active,We make bacteria and plants that clean up pollution.,Biotech; Sustainability,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/swipe-2,2026-08-27T12:14:31Z,Swipe,60,https://getswipe.in,Summer 2021,Active,Super AI Accountant for SMBs,Artificial Intelligence; Fintech; SaaS; B2B; AI Assistant,"Hyderabad, Telangana, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/neodocs,2026-08-27T12:14:31Z,Neodocs,20,https://www.neodocs.in,Summer 2021,Active,Instant lab tests on your smartphone,Artificial Intelligence; Consumer Health Services; Medical Devices,"MH, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mobileboost,2026-08-27T12:14:31Z,MobileBoost,15,https://www.mobileboost.io/yc,Summer 2021,Active,AI native mobile testing.,Artificial Intelligence; Developer Tools; Generative AI; B2B; No-code,"Berlin, Berlin, Germany; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rgi-labs,2026-08-27T12:14:31Z,RGI Labs,1,https://www.rgilabs.com,Summer 2021,Active,Robust & recursively self-improving general intelligence,Artificial Intelligence; AI,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sleek,2026-08-27T12:14:31Z,Sleek,5,https://www.onsleek.com/,Summer 2021,Acquired,Browser automation for businesses.,Artificial Intelligence; Machine Learning; E-commerce,"Toronto, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/soco,2026-08-27T12:14:31Z,Soco,,https://socosearch.com/,Summer 2021,Active,Visual AI shopping,Consumer; Chatbot; Retail; AI; AI Assistant,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bite-ninja,2026-08-27T12:14:31Z,Bite Ninja,20,http://www.biteninja.com,Summer 2021,Active,Remote labor for restaurants,Artificial Intelligence; Food Service Robots & Machines; SaaS,"Memphis, TN, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/anakin,2026-08-27T12:14:31Z,Anakin,70,https://anakin.io,Summer 2021,Active,One API to get clean data from any website for your AI agents at scale,Artificial Intelligence; Developer Tools; API,"Austin, TX, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/snapcalorie,2026-08-27T12:14:31Z,SnapCalorie,5,https://www.snapcalorie.com/,Summer 2021,Active,Single photo nutrition tracking.,Computer Vision; Fitness; AI,"New York City, NY, USA; Washington, DC, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lago,2026-08-27T12:14:31Z,Lago,45,https://www.getlago.com/,Summer 2021,Active,The AI Native Billing Platform,FinOps; Fintech; SaaS; Open Source; Billing,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dailybot,2026-08-27T12:14:31Z,Dailybot,11,https://www.dailybot.com/,Summer 2021,Active,Make all team work visible — people and AI agents,Artificial Intelligence; Developer Tools; SaaS; Collaboration; AI Assistant,"Remote, OR, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tablevibe-co,2026-08-27T12:14:31Z,Tablevibe,10,https://www.tablevibe.co,Summer 2021,Acquired,Direct Ordering Software for Restaurants,SaaS; E-commerce; Food Tech; Retail,"Singapore, Singapore; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lariat-data,2026-08-27T12:14:31Z,Lariat Data,3,https://www.lariatdata.com,Summer 2021,Inactive,Observability for Data Engineering Teams,Machine Learning; Big Data; Data Engineering,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/patterns,2026-08-27T12:14:31Z,Patterns,2,https://patterns.app/,Summer 2021,Inactive,Next-Gen Financial Analysis and Reporting with AI Agents,Analytics; Data Science; Data Engineering; Data Visualization,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tavus,2026-08-27T12:14:31Z,Tavus,75,https://www.tavus.io,Summer 2021,Active,Building the human layer of AI,Artificial Intelligence; Generative AI; B2B; Video; Infrastructure,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/konta-com,2026-08-27T12:14:31Z,Konta.com,35,http://konta.com/,Summer 2021,Active,Turbotax for México and LATAM,Artificial Intelligence; Fintech; SaaS,"Monterrey, N.L., Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/safebeat,2026-08-27T12:14:31Z,SafeBeat,9,https://safebeat.com,Summer 2021,Active,Guiding cardiac therapeutics - all from your phone,AI-Enhanced Learning; Medical Devices; Digital Health; Therapeutics,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/trii,2026-08-27T12:14:31Z,trii,41,https://trii.co,Summer 2021,Active,One stop investment solution for retail investors in Latam,Fintech,"Miami, FL, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/verihubs,2026-08-27T12:14:31Z,Verihubs,63,https://verihubs.com,Summer 2021,Active,AI-powered Deepfake Detection,Artificial Intelligence; SaaS; B2B,"Jakarta, Jakarta, Indonesia",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/secoda,2026-08-27T12:14:31Z,Secoda,27,https://secoda.co,Summer 2021,Active,Secoda is the AI layer for your Analytics,Artificial Intelligence; SaaS; B2B; Analytics; Data Engineering,"Toronto, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/kaya,2026-08-27T12:14:31Z,Kaya,12,https://www.usekaya.com/,Summer 2021,Active,"Marketing agency for startups: 10x cheaper, better and faster",SaaS; B2B; Analytics; Marketing; AI,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/aqua,2026-08-27T12:14:31Z,Aqua,34,https://www.investwithaqua.com,Summer 2021,Active,The AI-Native Turnkey Alternative Investment Platform (TAIP),Fintech; Finance; Investing; Investments,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/salarybox,2026-08-27T12:14:31Z,SalaryBox,40,https://salarybox.in/,Summer 2021,Active,Gusto for India,Artificial Intelligence; SaaS; B2B,"Gurugram, HR, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/redbean,2026-08-27T12:14:31Z,Redbean,6,https://redbean.ai,Summer 2021,Active,Make games and stories with AI,Entertainment; AI,"Singapore, Singapore; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sentiyen,2026-08-27T12:14:31Z,Sentiyen,2,https://www.sentiyen.com,Summer 2021,Active,Conversational AI assistants using your knowledge,AI-Enhanced Learning; Artificial Intelligence; AI Assistant,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/jovian,2026-08-27T12:14:31Z,Jovian,,https://www.jovian.com,Summer 2021,Active,Online University for Tech Professionals,AI-Enhanced Learning; Developer Tools; Education; Machine Learning,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/hyperbrowser,2026-08-27T12:14:31Z,Hyperbrowser,4,https://hyperbrowser.ai,Summer 2021,Active,Web infra for AI agents,Developer Tools; B2B; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/senpai-gg,2026-08-27T12:14:31Z,SenpAI.GG,12,https://senpai.gg/,Summer 2021,Inactive,Personal gaming coach for PC gamers globally ,Artificial Intelligence; Assistive Tech; Gaming,"Boston, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pluggy,2026-08-27T12:14:31Z,Pluggy,31,https://pluggy.ai,Summer 2021,Active,Plaid for Brazil: we allow developers to access users' financial data ,Fintech; API,"São Paulo, SP, Brazil; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/perfekto,2026-08-27T12:14:31Z,Perfekto,33,https://www.perfekto.mx/,Summer 2021,Inactive,Grocery subscription service against food waste in Latam,Grocery; Sustainability; Climate; E-commerce; Subscriptions,"Mexico City, CDMX, Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/ai-tech-packs,2026-08-27T12:14:31Z,AI Tech Packs,2,https://aitechpacks.com,Summer 2021,Active,Build factory ready tech packs in minutes.,SaaS; Manufacturing,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/warpfy,2026-08-27T12:14:31Z,Warpfy,3,https://warpfy.com/,Summer 2021,Active,"Building Shein of Home: tech-driven, design-mfr Home Lifestyle Brand",Artificial Intelligence; Marketplace; E-commerce; Retail,"Singapore, Singapore",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tiriel-ai,2026-08-27T12:14:31Z,Tiriel AI,20,https://tiriel.ai,Summer 2021,Active,The AI workforce for freight dispatch,Logistics; Supply Chain; Transportation; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/cloudanix,2026-08-27T12:14:31Z,Cloudanix,8,https://www.cloudanix.com,Summer 2021,Active,Cloud and Container Security Platform,Cloud Workload Protection; DevSecOps; Identity; Security,"San Francisco, CA, USA; Sunnyvale, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/digibuild,2026-08-27T12:14:31Z,DigiBuild,15,https://digibuild.com,Summer 2021,Active,We buy & track building materials for construction companies.,Artificial Intelligence; SaaS; Supply Chain; AI; ML,"Miami, FL, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/onestopkitchen,2026-08-27T12:14:31Z,OneStopKitchen,10,https://onestopkitchen.com/,Summer 2021,Inactive,AI-Driven Tech & Space Optimization to Scale Restaurants,Ghost Kitchens; E-commerce; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/cero,2026-08-27T12:14:31Z,Cero,10,https://cero.ai,Summer 2021,Active,Automated communication between hospitals and patients in Latam,Machine Learning; Consumer Health Services; B2B; NLP,"Santiago, Santiago Metropolitan Region, Chile; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/warpbuild,2026-08-27T12:14:31Z,WarpBuild,8,https://www.warpbuild.com,Summer 2021,Active,Accelerate software development with WarpBuild's 10x faster CI infra.,Developer Tools; Generative AI; SaaS; Productivity; DevOps,"Sydney, NSW, Australia; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mindfi,2026-08-27T12:14:31Z,MindFi,25,https://www.mindfi.co,Summer 2021,Active,Transforming Mental Health for Corporate Asia,Machine Learning; Mental Health Tech; B2B; HR Tech; Health & Wellness,"Singapore, Singapore",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/scispot-io,2026-08-27T12:14:31Z,Scispot,16,https://scispot.io,Summer 2021,Active,The Best Data Infrastructure for Biotechs,Generative AI; SaaS; B2B; AI,"Kitchener, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mable,2026-08-27T12:14:31Z,Mable,7,https://www.trymable.com/,Summer 2021,Acquired,First personalized migraine clinic using genetics and telehealth.,Health Tech; Telehealth; Genomics,"London, England, United Kingdom; San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lemfi,2026-08-27T12:14:31Z,LemFi,500,https://lemfi.com,Summer 2021,Active,"Fair, simple and accessible financial services",Fintech,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/coinrule,2026-08-27T12:14:31Z,Coinrule,7,https://coinrule.com/,Summer 2021,Active,Coinrule Automates Your Crypto and Stock Investments,Fintech; Crypto / Web3; Trading; AI; Stocks,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sequin,2026-08-27T12:14:31Z,Sequin,2,https://sequinai.com,Summer 2021,Active,Sequin is building AI Voice Agents to automate collections calls for…,Generative AI; B2B; Operations,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/malloc-inc,2026-08-27T12:14:31Z,Malloc Inc,10,https://mallocprivacy.com/,Summer 2021,Active,AI-driven mobile cybersecurity ,Privacy; Cybersecurity; Defense; AI,"Nicosia, Nicosia, Cyprus",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/milky-way-ai,2026-08-27T12:14:31Z,Milky Way AI,5,https://milkyway.ai/,Summer 2021,Inactive,Mobile app for CPG brands to connect to millions of stores globally,Artificial Intelligence; SaaS; Computer Vision,"Singapore, Singapore; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/whalesync,2026-08-27T12:14:31Z,Whalesync,8,https://www.whalesync.com,Summer 2021,Active,Manage your website from your favorite tools like Airtable and Notion,SaaS; Remote Work; No-code; Data Engineering; Web Development,"St. Petersburg, FL, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/shipblu,2026-08-27T12:14:31Z,ShipBlu,300,http://www.shipblu.com,Summer 2021,Active,Amazon Level Logistics for eCommerce Companies in MENA.,Delivery; AI,"Cairo, Cairo Governorate, Egypt",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/getdot,2026-08-27T12:14:31Z,GetDot,6,https://getdot.ai,Summer 2021,Active,Your AI Data Analyst,SaaS; B2B; Analytics; Enterprise; AI,"Berlin, Berlin, Germany; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/coloop,2026-08-27T12:14:31Z,CoLoop,16,https://coloop.ai/,Summer 2021,Active,AI Copilot for insights & strategy,Generative AI; Market Research,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/miniloop,2026-08-27T12:14:31Z,Miniloop,2,https://miniloop.ai,Summer 2021,Active,AI workflow engine for reliable systems,AI; AI Assistant,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/oneschema,2026-08-27T12:14:31Z,OneSchema,20,https://www.oneschema.co,Summer 2021,Active,AI Agents for Data Operations,Artificial Intelligence; SaaS; B2B; Workflow Automation; AI,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/stardex,2026-08-27T12:14:31Z,Stardex,6,https://www.stardex.com,Summer 2021,Active,AI native ATS + CRM for executive search firms,SaaS; Productivity,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/forage-mail,2026-08-27T12:14:31Z,Forage Mail,4,https://foragemail.com,Summer 2021,Inactive,AI that solves email overwhelm. Not another mail app.,Consumer; Productivity; Email; AI; AI Assistant,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/aleph-solutions-alephee,2026-08-27T12:14:31Z,Aleph Solutions (Alephee),60,https://www.alephee.com,Summer 2021,Active,We help automotive aftermarket brands to supply and sell parts online,Marketplace; B2B; E-commerce,"Buenos Aires, CABA, Argentina; Buenos Aires, Buenos Aires, Argentina; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/vinco,2026-08-27T12:14:31Z,Vinco,35,https://www.vincoed.com,Summer 2021,Active,Retaining employees in LatAm via education,Education; Marketplace; SaaS,"Monterrey, N.L., Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/protex-ai,2026-08-27T12:14:31Z,Protex AI,5,https://www.protex.ai,Summer 2021,Active,"Computer vision that makes the industrial workplace, safer",Industrial Workplace Safety; Machine Learning; B2B,"Limerick, County Limerick, Ireland",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/freterium,2026-08-27T12:14:31Z,Freterium,21,https://www.freterium.com,Summer 2021,Active,Real-Time Collaborative Transport Management Platform,Logistics; Supply Chain,"Casablanca, Casablanca-Settat, Morocco",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mine,2026-08-27T12:14:31Z,Mine,18,https://usemine.com/,Summer 2021,Inactive,The AI personal finance company. ,Artificial Intelligence; Fintech; Consumer; Consumer Finance,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/harmonic-discovery,2026-08-27T12:14:31Z,Harmonic Discovery,8,http://harmonicdiscovery.com,Summer 2021,Active,Multi-targeted therapeutics to treat complex diseases,AI-powered Drug Discovery; Biotech; Healthcare; Drug discovery,"New York City, NY, USA; New York, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/flowly,2026-08-27T12:14:31Z,Flowly,3,https://www.flowly.world/,Summer 2021,Active,Our mobile app reduces chronic pain for 100 million Americans. ,Health Tech,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/zensors-inc,2026-08-27T12:14:31Z,Zensors,12,https://www.zensors.com,Summer 2021,Active,AI to understand and automates the physical world,AIOps; Artificial Intelligence,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/evidently-ai,2026-08-27T12:14:31Z,Evidently AI,2,https://evidentlyai.com,Summer 2021,Active,Open-source monitoring for machine learning models,Developer Tools; Machine Learning; B2B; Open Source,"London, England, United Kingdom; San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/heimdal,2026-08-27T12:14:31Z,Heimdal,12,https://www.heimdalccu.com,Summer 2021,Inactive,Affordable and verified direct air carbon capture and storage,Carbon Capture and Removal; Climate,"Denver, CO, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/asim,2026-08-27T12:14:31Z,aSim,9,https://asim.sh/,Summer 2021,Active,Build and share apps with friends,Artificial Intelligence; Consumer; No-code; Consumer Products; AI,"Seattle, WA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/adaptyv,2026-08-27T12:14:31Z,Adaptyv,25,https://www.adaptyvbio.com/,Summer 2021,Active,We're building fully automated labs for protein engineering,AI-powered Drug Discovery; Synthetic Biology,"Lausanne, VD, Switzerland",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/spark-studio,2026-08-27T12:14:31Z,Spark Studio,27,https://sparkstudio.co,Summer 2021,Active,The most magical personal Voice-Led AI English Learning Buddy for Kids,AI-Enhanced Learning; Education; Generative AI; eLearning; AI,"Bengaluru, KA, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/meticulous,2026-08-27T12:14:31Z,Meticulous,15,https://www.meticulous.ai,Summer 2021,Active,Automated e2e screenshot testing without writing or maintaining tests,Developer Tools; Hard Tech; SaaS,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mentum,2026-08-27T12:14:31Z,Mentum,2,http://getmentum.com,Summer 2021,Acquired,AI-Powered Assistant for Procurement and Strategic Sourcing,Artificial Intelligence; SaaS; B2B; Supply Chain; Procurement,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/outloud-ai,2026-08-27T12:14:31Z,outloud.ai,5,https://www.outloud.ai/,Summer 2021,Inactive,Building Gong.io for offline retail.,Machine Learning; SaaS; B2B,"Miami, FL, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/writesonic,2026-08-27T12:14:31Z,Writesonic,35,https://writesonic.com/,Summer 2021,Active,Track & Boost Your Brand’s Visibility in AI Search,Artificial Intelligence; Generative AI; SaaS; B2B,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/matrubials-inc,2026-08-27T12:14:31Z,Matrubials,4,https://matrubials.com/,Summer 2021,Active,Developing milk-inspired therapeutics for infectious diseases,AI-powered Drug Discovery; Women's Health; Therapeutics,"Davis, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/float,2026-08-27T12:14:31Z,Float,2,https://float.xyz,Summer 2021,Active,Supply chain finance for consumer brands,Fintech; B2B; E-commerce,"Honolulu, HI, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mach9,2026-08-27T12:14:31Z,Mach9,25,https://www.mach9.ai/,Summer 2021,Active,AI CAD Software for Civil Engineering,Machine Learning; Computer Vision; Design Tools; Infrastructure; AI,"San Francisco, CA, USA",
